UserID,Gender,Age,CAP,Work
3602,M,9,36100,Studente
3603,F,43,50055,Data Engineer
3604,F,33,47030,Studente
3605,M,39,00125,Avvocato
3606,F,50,47924,Autista
3607,M,43,10126,Programmatore
3608,F,45,70026,Data Scientis
3609,F,37,14025,Programmatore
3610,M,46,22072,Ricercatore
3611,M,36,65017,Operaio
3612,M,14,56022,Studente
3613,M,20,70037,Disoccupato
3614,M,25,72022,Disoccupato
3615,M,32,47030,Programmatore
3616,M,30,47924,Disoccupato
3617,M,24,21030,Data Engineer
3618,M,59,50055,Programmatore
3619,M,31,40138,Attore
3620,M,53,40138,Data Engineer
3621,M,27,03100,Data Analyst
3622,M,33,47924,Dirigente
3623,M,55,84066,Infermiere
3624,M,12,33050,Studente
3625,M,52,73020,Studente
3626,M,33,01010,Programmatore
3627,F,35,10126,Dirigente
3628,M,64,25123,Data Engineer
3629,F,46,83030,Data Engineer
3630,M,56,47030,Data Analyst
3631,M,9,00018,Studente
3632,M,61,26010,Infermiere
3633,M,60,71032,Atleta
3634,M,32,20020,Dirigente
3635,M,44,71032,Dirigente
3636,M,39,35031,Disoccupato
3637,M,43,09010,Ricercatore
3638,M,45,56022,Operaio
3639,M,17,44020,Studente
3640,M,20,71032,Data Engineer
3641,M,32,41058,Disoccupato
3642,F,13,32030,Studente
3643,M,62,19020,Programmatore
3644,F,48,45100,Infermiere
3645,M,59,36100,Programmatore
3646,M,47,84066,Impiegato
3647,M,39,00061,Data Engineer
3648,M,63,15067,Data Analyst
3649,F,48,00018,Disoccupato
3650,M,61,10126,Disoccupato
3651,M,50,00125,Ingegnere
3652,M,54,84066,Avvocato
3653,M,15,33050,Studente
3654,M,50,10126,Programmatore
3655,F,56,33030,Data Engineer
3656,F,51,30020,Insegnante
3657,M,15,09010,Studente
3658,F,34,14100,Data Engineer
3659,M,39,20023,Data Analyst
3660,M,50,33013,Data Engineer
3661,M,36,35031,Avvocato
3662,M,28,36012,Attore
3663,F,36,22076,Data Scientis
3664,F,20,35031,Dirigente
3665,M,24,28887,Disoccupato
3666,M,55,95127,Disoccupato
3667,F,33,47030,Studente
3668,F,32,40061,Data Engineer
3669,M,39,21014,Ingegnere
3670,M,28,35031,Ingegnere
3671,M,45,25043,Data Analyst
3672,M,34,86020,Insegnante
3673,M,25,61029,Operaio
3674,M,14,21030,Studente
3675,M,64,67069,Data Engineer
3676,F,33,61029,Avvocato
3677,F,30,26010,Avvocato
3678,M,17,00125,Studente
3679,M,34,24020,Data Analyst
3680,F,23,33013,Dirigente
3681,M,36,27024,Data Engineer
3682,F,55,65027,Dirigente
3683,M,19,20131,Operaio
3684,M,42,61029,Programmatore
3685,M,46,17021,Insegnante
3686,M,14,15063,Studente
3687,F,33,63100,Dirigente
3688,M,22,36012,Ricercatore
3689,M,31,40138,Disoccupato
3690,M,54,45100,Disoccupato
3691,M,62,63100,Data Engineer
3692,M,31,86020,Programmatore
3693,M,20,47030,Autista
3694,M,65,71032,Avvocato
3695,M,63,70026,Operaio
3696,M,24,47030,Data Engineer
3697,M,29,71032,Autista
3698,M,26,14025,Data Engineer
3699,F,49,34149,Direttore
3700,M,31,32030,Ingegnere
3701,M,55,73020,Dirigente
3702,M,37,14025,Autista
3703,M,48,40061,Avvocato
3704,F,63,20023,Disoccupato
3705,M,49,61029,Data Engineer
3706,M,32,26100,Avvocato
3707,F,28,00018,Disoccupato
3708,M,47,90143,Data Engineer
3709,M,64,67069,Avvocato
3710,M,19,32030,Studente
3711,M,39,56022,Disoccupato
3712,M,57,61029,Programmatore
3713,F,32,67069,Data Engineer
3714,M,56,73020,Programmatore
3715,M,31,26010,Insegnante
3716,M,35,33050,Avvocato
3717,M,39,10126,Programmatore
3718,M,10,64023,Studente
3719,M,16,25123,Studente
3720,M,63,20139,Data Engineer
3721,M,40,61029,Autista
3722,M,11,12032,Studente
3723,M,27,33050,Ingegnere
3724,M,14,45100,Studente
3725,M,29,21014,Data Analyst
3726,M,23,47030,Programmatore
3727,M,43,71032,Data Engineer
3728,M,55,83030,Data Analyst
3729,M,17,36100,Studente
3730,M,10,70026,Studente
3731,M,24,00018,Programmatore
3732,M,24,21014,Programmatore
3733,M,39,14025,Data Analyst
3734,M,16,20139,Studente
3735,M,61,22072,Disoccupato
3736,M,55,36012,Dirigente
3737,M,58,90143,Ingegnere
3738,M,54,30020,Data Engineer
3739,M,31,45030,Infermiere
3740,M,22,00018,Insegnante
3741,M,28,86020,Disoccupato
3742,M,27,45100,Disoccupato
3743,F,55,28887,Data Engineer
3744,M,30,80038,Disoccupato
3745,F,33,47924,Data Scientis
3746,M,16,40138,Studente
3747,M,11,27024,Studente
3748,M,62,20131,Data Analyst
3749,F,14,45100,Studente
3750,F,22,00061,Data Analyst
3751,F,48,45030,Avvocato
3752,F,49,65027,Dirigente
3753,M,51,44020,Data Engineer
3754,M,53,09078,Data Engineer
3755,F,28,44020,Ingegnere
3756,M,39,15063,Avvocato
3757,M,31,76012,Data Engineer
3758,F,57,10126,Insegnante
3759,M,14,84066,Studente
3760,M,41,35010,Disoccupato
3761,M,23,70037,Programmatore
3762,M,13,14100,Studente
3763,M,26,33030,Operaio
3764,M,36,35010,Dirigente
3765,F,23,33050,Direttore
3766,F,32,36100,Dirigente
3767,M,61,28887,Disoccupato
3768,M,23,35124,Data Analyst
3769,M,64,70037,Autista
3770,F,50,33048,Direttore
3771,M,10,00125,Studente
3772,M,16,30020,Studente
3773,M,30,09010,Ricercatore
3774,M,22,33050,Disoccupato
3775,M,27,36100,Avvocato
3776,F,25,21030,Data Analyst
3777,M,60,41058,Data Analyst
3778,M,50,10126,Disoccupato
3779,F,10,22076,Studente
3780,M,33,50055,Disoccupato
3781,F,62,73020,Infermiere
3782,F,57,15077,Disoccupato
3783,M,27,20020,Data Engineer
3784,F,65,67069,Dirigente
3785,F,31,35031,Impiegato
3786,F,50,61029,Disoccupato
3787,F,50,86020,Disoccupato
3788,F,32,87060,Disoccupato
3789,F,23,50055,Disoccupato
3790,F,37,00018,Programmatore
3791,M,51,40061,Atleta
3792,M,38,21030,Ricercatore
3793,M,16,84070,Studente
3794,F,16,33048,Studente
3795,F,23,21014,Data Analyst
3796,M,49,15067,Ingegnere
3797,M,41,00061,Data Engineer
3798,M,36,14100,Data Engineer
3799,M,48,26010,Disoccupato
3800,M,21,27024,Dirigente
3801,M,58,20023,Avvocato
3802,M,41,45030,Disoccupato
3803,F,26,70037,Data Scientis
3804,M,41,15077,Ricercatore
3805,F,60,01010,Dirigente
3806,M,17,67069,Studente
3807,F,60,80038,Musicista
3808,M,52,44121,Data Engineer
3809,M,29,47924,Ricercatore
3810,M,47,20131,Data Engineer
3811,M,12,00061,Studente
3812,M,15,64023,Studente
3813,M,14,44020,Studente
3814,M,56,45100,Autista
3815,M,58,14100,Programmatore
3816,F,52,95127,Direttore
3817,M,43,33030,Direttore
3818,M,38,30020,Programmatore
3819,M,44,70037,Avvocato
3820,M,20,33030,Programmatore
3821,M,26,27024,Impiegato
3822,M,18,35010,Impiegato
3823,M,32,21030,Data Engineer
3824,M,37,45100,Programmatore
3825,M,43,35031,Dirigente
3826,M,62,40138,Dirigente
3827,M,52,87060,Operaio
3828,M,44,14100,Impiegato
3829,F,17,36012,Studente
3830,M,19,65027,Data Analyst
3831,F,56,34149,Ricercatore
3832,F,45,40061,Data Engineer
3833,M,54,56022,Dirigente
3834,M,19,56022,Operaio
3835,M,23,40061,Data Engineer
3836,F,63,50055,Dottore
3837,M,30,40061,Programmatore
3838,F,60,83030,Ingegnere
3839,M,20,01010,Ingegnere
3840,F,10,33048,Studente
3841,M,27,15077,Atleta
3842,F,20,87060,Attore
3843,F,9,83030,Studente
3844,M,57,24020,Data Analyst
3845,M,10,35031,Studente
3846,M,24,45030,Disoccupato
3847,M,26,14025,Data Engineer
3848,M,41,65017,Autista
3849,M,16,80038,Studente
3850,M,35,95127,Direttore
3851,M,30,09099,Avvocato
3852,M,9,20131,Studente
3853,M,64,83030,Ingegnere
3854,M,65,00018,Ingegnere
3855,M,22,00061,Programmatore
3856,F,59,01010,Impiegato
3857,M,45,00153,Ingegnere
3858,F,62,35124,Data Scientis
3859,M,55,01010,Disoccupato
3860,M,48,10126,Programmatore
3861,M,33,90143,Data Analyst
3862,M,60,34149,Programmatore
3863,M,63,27024,Disoccupato
3864,M,18,00153,Impiegato
3865,F,43,27024,Studente
3866,M,61,40138,Ingegnere
3867,M,49,10086,Direttore
3868,M,35,10086,Avvocato
3869,M,11,25043,Studente
3870,M,25,33048,Programmatore
3871,M,16,95127,Studente
3872,M,11,24020,Studente
3873,F,26,45030,Operaio
3874,M,50,12032,Data Engineer
3875,M,65,40138,Disoccupato
3876,M,55,50055,Disoccupato
3877,M,58,44020,Dirigente
3878,M,13,45030,Studente
3879,M,29,12032,Direttore
3880,M,31,44020,Data Engineer
3881,M,63,10126,Operaio
3882,M,59,12032,Ingegnere
3883,M,14,17021,Studente
3884,M,9,25123,Studente
3885,M,9,45030,Studente
3886,M,53,70026,Data Engineer
3887,M,50,14025,Data Analyst
3888,M,11,63100,Studente
3889,M,27,03100,Ricercatore
3890,M,31,33050,Data Analyst
3891,F,57,87060,Attore
3892,M,37,35010,Impiegato
3893,M,32,70037,Ricercatore
3894,M,45,27024,Attore
3895,F,59,26100,Disoccupato
3896,M,65,90143,Disoccupato
3897,M,37,83030,Programmatore
3898,M,56,40138,Infermiere
3899,M,54,73020,Programmatore
3900,F,40,84070,Ingegnere
3901,M,57,84066,Ingegnere
3902,M,13,26010,Studente
3903,M,39,85024,Disoccupato
3904,M,54,90143,Studente
3905,M,51,63100,Programmatore
3906,M,39,36012,Programmatore
3907,F,13,83030,Studente
3908,M,31,45030,Disoccupato
3909,M,65,33048,Programmatore
3910,M,64,03100,Impiegato
3911,M,59,00018,Disoccupato
3912,M,21,70037,Data Analyst
3913,M,36,47030,Programmatore
3914,M,56,83030,Data Analyst
3915,F,31,47924,Direttore
3916,M,32,15063,Data Analyst
3917,F,37,14025,Data Scientis
3918,M,23,61029,Atleta
3919,M,37,35031,Disoccupato
3920,M,57,65017,Programmatore
3921,M,22,64023,Ingegnere
3922,M,60,28887,Data Analyst
3923,M,56,50055,Operaio
3924,M,29,15077,Avvocato
3925,M,31,00018,Avvocato
3926,M,55,14100,Operaio
3927,F,40,27024,Attore
3928,M,14,20023,Studente
3929,M,14,27024,Studente
3930,M,56,83030,Direttore
3931,M,62,71032,Insegnante
3932,M,16,64023,Studente
3933,F,51,65027,Ricercatore
3934,M,34,22076,Disoccupato
3935,M,10,44020,Studente
3936,F,19,72022,Avvocato
3937,M,23,36100,Operaio
3938,M,46,40061,Operaio
3939,M,39,01010,Data Engineer
3940,M,11,90143,Studente
3941,M,10,25043,Studente
3942,M,64,65017,Data Analyst
3943,F,32,61029,Data Engineer
3944,F,15,25043,Studente
3945,F,13,32030,Studente
3946,F,13,36100,Studente
3947,M,15,30020,Studente
3948,F,17,00018,Studente
3949,M,20,65017,Disoccupato
3950,M,31,09078,Data Analyst
3951,F,34,20131,Data Analyst
3952,F,61,36100,Dirigente
3953,M,26,90143,Avvocato
3954,M,23,65017,Data Analyst
3955,M,24,25043,Disoccupato
3956,M,17,22076,Studente
3957,M,22,22076,Infermiere
3958,M,45,84070,Data Engineer
3959,F,49,33050,Dirigente
3960,F,50,84066,Ingegnere
3961,M,65,40138,Dirigente
3962,F,26,72022,Disoccupato
3963,M,48,83030,Impiegato
3964,M,46,14100,Attore
3965,M,61,10086,Infermiere
3966,M,58,24020,Disoccupato
3967,F,37,36100,Operaio
3968,M,29,36012,Operaio
3969,M,17,72022,Studente
3970,F,63,15063,Operaio
3971,F,39,80038,Data Analyst
3972,F,59,00153,Ricercatore
3973,M,38,00018,Data Engineer
3974,M,18,33013,Disoccupato
3975,F,16,90143,Studente
3976,F,43,20020,Disoccupato
3977,M,14,14025,Studente
3978,M,40,32030,Architetto
3979,F,39,15077,Data Scientis
3980,M,62,76012,Data Analyst
3981,F,34,33013,Disoccupato
3982,M,53,22076,Architetto
3983,M,26,83030,Disoccupato
3984,M,50,09099,Data Engineer
3985,M,64,44121,Attore
3986,M,56,33050,Data Engineer
3987,F,54,56022,Data Analyst
3988,F,32,35010,Ingegnere
3989,M,64,34149,Avvocato
3990,M,19,64023,Attore
3991,M,38,45030,Data Engineer
3992,M,65,64023,Data Analyst
3993,M,12,83030,Studente
3994,M,18,84066,Data Engineer
3995,M,10,70026,Studente
3996,M,47,45100,Ingegnere
3997,M,42,65027,Programmatore
3998,M,50,20020,Disoccupato
3999,M,48,35010,Programmatore
4000,M,58,35124,Data Engineer
4001,F,27,33030,Dirigente
4002,M,26,41058,Attore
4003,M,25,25123,Architetto
4004,M,32,21030,Disoccupato
4005,M,15,15077,Studente
4006,M,25,76012,Data Engineer
4007,M,36,10126,Avvocato
4008,M,49,35124,Dirigente
4009,M,59,95127,Data Engineer
4010,M,29,33013,Ingegnere
4011,M,50,33050,Programmatore
4012,M,28,32030,Data Analyst
4013,M,43,73020,Dirigente
4014,M,36,72022,Disoccupato
4015,F,19,28887,Direttore
4016,M,30,86020,Disoccupato
4017,M,9,26100,Studente
4018,F,21,14100,Impiegato
4019,M,25,84066,Programmatore
4020,M,27,72022,Ricercatore
4021,M,14,83030,Studente
4022,M,33,83030,Ingegnere
4023,F,53,32030,Data Scientis
4024,M,44,09010,Insegnante
4025,F,28,24020,Ricercatore
4026,M,29,35010,Data Engineer
4027,F,40,40061,Data Engineer
4028,M,14,44020,Studente
4029,F,52,45030,Direttore
4030,M,64,09099,Data Engineer
4031,M,36,26100,Disoccupato
4032,M,22,84066,Avvocato
4033,M,39,15067,Ricercatore
4034,M,60,45030,Disoccupato
4035,M,27,20139,Data Analyst
4036,M,48,64023,Dirigente
4037,M,62,76012,Attore
4038,M,10,20023,Studente
4039,M,60,15067,Attore
4040,M,54,63100,Impiegato
4041,M,19,33048,Direttore
4042,M,37,15063,Autista
4043,F,51,90143,Autista
4044,F,56,47924,Direttore
4045,M,35,72022,Architetto
4046,M,23,33013,Programmatore
4047,M,54,95127,Data Analyst
4048,F,32,36012,Dirigente
4049,M,18,15063,Infermiere
4050,M,49,86020,Ricercatore
4051,M,22,95127,Ingegnere
4052,M,20,00018,Operaio
4053,M,29,03100,Atleta
4054,M,61,83030,Direttore
4055,M,24,25123,Disoccupato
4056,M,44,14100,Studente
4057,M,44,20131,Ricercatore
4058,M,55,25043,Ricercatore
4059,M,40,85024,Ingegnere
4060,M,51,87060,Atleta
4061,M,10,15077,Studente
4062,M,59,56022,Data Engineer
4063,F,41,84066,Dirigente
4064,M,49,35124,Disoccupato
4065,F,53,22076,Insegnante
4066,M,9,83030,Studente
4067,M,33,14100,Impiegato
4068,M,13,12032,Studente
4069,M,17,10086,Studente
4070,M,34,01010,Autista
4071,M,51,50055,Programmatore
4072,M,27,76012,Ricercatore
4073,M,37,22076,Ricercatore
4074,M,38,36100,Ricercatore
4075,M,58,72022,Attore
4076,M,60,00153,Programmatore
4077,F,41,12032,Operaio
4078,M,27,00153,Autista
4079,M,23,70037,Programmatore
4080,M,35,35031,Dirigente
4081,M,26,00018,Avvocato
4082,M,52,20139,Impiegato
4083,M,59,45030,Ingegnere
4084,M,62,00125,Architetto
4085,F,50,14100,Ricercatore
4086,F,52,87060,Studente
4087,M,14,00125,Studente
4088,M,29,00125,Direttore
4089,M,51,26010,Data Engineer
4090,M,43,86020,Ricercatore
4091,M,28,25043,Programmatore
4092,F,25,36012,Disoccupato
4093,M,59,76012,Data Analyst
4094,M,54,17021,Programmatore
4095,M,37,25123,Disoccupato
4096,M,63,17021,Autista
4097,M,37,90143,Data Engineer
4098,M,41,63100,Data Engineer
4099,M,18,40138,Programmatore
4100,M,26,45030,Ricercatore
4101,M,54,36012,Data Analyst
4102,M,58,83030,Studente
4103,M,21,25043,Attore
4104,M,39,26010,Attore
4105,M,28,26100,Data Engineer
4106,M,52,14025,Attore
4107,F,17,20020,Studente
4108,M,40,14100,Programmatore
4109,M,59,64023,Direttore
4110,F,9,35010,Studente
4111,M,49,40138,Autista
4112,M,58,70037,Atleta
4113,M,15,33048,Studente
4114,M,42,19020,Ingegnere
4115,M,62,41058,Autista
4116,M,22,71032,Data Engineer
4117,M,47,33048,Data Analyst
4118,M,53,65017,Direttore
4119,M,17,83030,Studente
4120,M,28,25043,Attore
4121,M,42,65017,Data Engineer
4122,M,14,71032,Studente
4123,F,58,09078,Data Analyst
4124,M,58,87060,Atleta
4125,M,39,47030,Operaio
4126,M,19,09099,Programmatore
4127,M,62,87060,Programmatore
4128,M,52,67069,Ricercatore
4129,M,16,28887,Studente
4130,M,51,20139,Ricercatore
4131,M,17,87060,Studente
4132,M,60,30020,Programmatore
4133,M,19,87060,Data Analyst
4134,F,27,41058,Avvocato
4135,M,36,00061,Studente
4136,M,19,15067,Attore
4137,M,13,21014,Studente
4138,M,17,76012,Studente
4139,M,57,20023,Ingegnere
4140,M,12,28887,Studente
4141,M,14,44020,Studente
4142,M,65,26010,Data Engineer
4143,F,25,21014,Insegnante
4144,M,65,35031,Data Analyst
4145,F,58,73020,Dirigente
4146,M,50,40138,Programmatore
4147,F,57,14025,Data Engineer
4148,F,55,21014,Data Engineer
4149,M,13,61029,Studente
4150,M,17,44020,Studente
4151,M,62,15067,Impiegato
4152,M,61,15077,Ingegnere
4153,M,21,47030,Programmatore
4154,M,50,21030,Dirigente
4155,M,40,22076,Programmatore
4156,M,61,40138,Impiegato
4157,M,30,40138,Atleta
4158,F,33,00061,Studente
4159,F,39,33030,Data Scientis
4160,M,51,33048,Impiegato
4161,M,41,00125,Disoccupato
4162,F,42,19020,Ingegnere
4163,M,23,34149,Data Engineer
4164,M,63,14025,Dirigente
4165,F,37,22072,Ingegnere
4166,F,24,72022,Data Engineer
4167,M,48,72022,Impiegato
4168,F,49,24020,Ricercatore
4169,M,50,32030,Disoccupato
4170,M,41,71032,Data Engineer
4171,M,28,83030,Attore
4172,M,61,27024,Data Engineer
4173,F,64,26010,Infermiere
4174,F,54,44020,Direttore
4175,M,15,65027,Studente
4176,M,18,20023,Data Engineer
4177,M,10,64023,Studente
4178,F,65,34149,Attore
4179,F,49,20023,Impiegato
4180,M,21,26100,Architetto
4181,F,62,76012,Data Engineer
4182,M,26,35031,Atleta
4183,M,50,87060,Dirigente
4184,M,30,87060,Data Engineer
4185,M,35,20131,Ingegnere
4186,M,28,20020,Data Engineer
4187,F,65,09099,Impiegato
4188,M,34,25123,Data Engineer
4189,M,14,83030,Studente
4190,M,29,33050,Programmatore
4191,F,14,76012,Studente
4192,M,41,56022,Programmatore
4193,M,32,30020,Architetto
4194,M,20,33050,Data Analyst
4195,F,12,21014,Studente
4196,M,16,84070,Studente
4197,F,62,26100,Dirigente
4198,M,55,10086,Data Analyst
4199,F,29,33050,Data Scientis
4200,M,60,50055,Data Engineer
4201,F,64,26100,Disoccupato
4202,M,11,47924,Studente
4203,M,49,41058,Atleta
4204,M,63,25043,Data Engineer
4205,F,24,21014,Autista
4206,F,15,84070,Studente
4207,M,61,83030,Dirigente
4208,F,49,28887,Disoccupato
4209,M,19,26010,Disoccupato
4210,M,25,20020,Programmatore
4211,M,40,95127,Insegnante
4212,M,35,09078,Atleta
4213,M,59,21030,Data Engineer
4214,F,48,28887,Disoccupato
4215,M,50,15067,Data Engineer
4216,M,38,84066,Programmatore
4217,M,45,30020,Data Analyst
4218,M,9,09078,Studente
4219,M,52,30020,Programmatore
4220,M,59,25123,Disoccupato
4221,M,28,90143,Data Analyst
4222,F,16,73020,Studente
4223,F,34,70037,Programmatore
4224,F,51,09078,Dirigente
4225,F,52,36012,Direttore
4226,F,28,70037,Ricercatore
4227,M,33,40138,Musicista
4228,M,58,50055,Atleta
4229,M,29,47924,Programmatore
4230,M,61,33030,Architetto
4231,F,37,00125,Atleta
4232,F,53,36012,Impiegato
4233,M,47,19020,Data Analyst
4234,F,9,47924,Studente
4235,M,62,09010,Operaio
4236,F,52,65027,Direttore
4237,M,45,26010,Ingegnere
4238,M,65,84070,Attore
4239,M,26,34149,Data Engineer
4240,M,31,90143,Programmatore
4241,M,50,70037,Data Engineer
4242,M,36,90143,Data Engineer
4243,M,34,76012,Data Engineer
4244,M,35,35010,Programmatore
4245,M,61,15063,Avvocato
4246,F,26,33050,Data Engineer
4247,M,57,84066,Data Analyst
4248,M,22,24020,Data Analyst
4249,F,46,56022,Programmatore
4250,F,47,45030,Disoccupato
4251,M,9,83030,Studente
4252,F,28,20131,Direttore
4253,M,22,35010,Infermiere
4254,M,59,33048,Programmatore
4255,M,45,40061,Avvocato
4256,F,63,35124,Operaio
4257,M,51,22076,Attore
4258,M,36,22072,Programmatore
4259,M,58,35124,Programmatore
4260,M,28,26010,Attore
4261,F,27,00153,Ricercatore
4262,F,35,01010,Ricercatore
4263,M,38,35010,Data Engineer
4264,M,54,30020,Dirigente
4265,M,47,70026,Avvocato
4266,M,51,09099,Architetto
4267,M,23,83030,Data Engineer
4268,F,62,09078,Impiegato
4269,M,30,30020,Atleta
4270,M,57,28887,Data Engineer
4271,M,12,24020,Studente
4272,M,50,25043,Programmatore
4273,M,29,33050,Architetto
4274,F,58,35010,Dirigente
4275,F,14,36100,Studente
4276,F,56,22072,Disoccupato
4277,M,48,21014,Attore
4278,F,10,83030,Studente
4279,M,9,09010,Studente
4280,M,46,87060,Programmatore
4281,M,36,36100,Architetto
4282,M,25,63100,Disoccupato
4283,F,54,86020,Data Scientis
4284,M,21,00018,Data Engineer
4285,M,56,03100,Disoccupato
4286,M,18,84070,Programmatore
4287,M,13,26010,Studente
4288,F,36,70026,Data Scientis
4289,M,29,36012,Ingegnere
4290,M,11,09099,Studente
4291,M,43,36100,Ingegnere
4292,M,44,44020,Disoccupato
4293,F,38,01010,Data Scientis
4294,M,31,84070,Studente
4295,M,21,47030,Atleta
4296,M,12,09078,Studente
4297,M,54,21014,Autista
4298,F,26,10126,Ingegnere
4299,F,23,09010,Operaio
4300,F,35,15067,Data Analyst
4301,M,14,36100,Studente
4302,M,17,40138,Studente
4303,M,61,36012,Operaio
4304,M,35,44121,Disoccupato
4305,F,17,47924,Studente
4306,M,57,20131,Data Engineer
4307,M,58,32030,Disoccupato
4308,M,59,45030,Disoccupato
4309,M,37,84070,Disoccupato
4310,M,35,20139,Data Analyst
4311,M,40,45030,Architetto
4312,M,11,35010,Studente
4313,F,55,86020,Data Engineer
4314,M,28,61029,Programmatore
4315,M,62,90143,Data Analyst
4316,M,16,86020,Studente
4317,F,30,40061,Ingegnere
4318,M,55,09078,Insegnante
4319,M,61,84070,Data Engineer
4320,M,23,65017,Insegnante
4321,M,50,56022,Data Engineer
4322,F,15,87060,Studente
4323,M,12,15067,Studente
4324,M,54,09078,Insegnante
4325,M,47,03100,Disoccupato
4326,F,43,21030,Architetto
4327,M,13,45030,Studente
4328,M,47,65027,Direttore
4329,F,64,09099,Ingegnere
4330,F,44,35124,Ricercatore
4331,M,40,72022,Ricercatore
4332,F,55,32030,Direttore
4333,M,16,86020,Studente
4334,M,25,84070,Dirigente
4335,M,43,22072,Disoccupato
4336,F,46,24020,Disoccupato
4337,M,65,09010,Impiegato
4338,F,29,84070,Insegnante
4339,M,50,03100,Operaio
4340,F,39,26010,Programmatore
4341,M,46,22076,Programmatore
4342,M,37,35010,Disoccupato
4343,M,61,70037,Avvocato
4344,M,28,84070,Dirigente
4345,F,51,33048,Ingegnere
4346,M,26,09099,Programmatore
4347,F,42,35010,Impiegato
4348,M,49,84070,Disoccupato
4349,M,9,85024,Studente
4350,M,42,00061,Operaio
4351,M,37,56022,Avvocato
4352,M,49,70026,Data Analyst
4353,M,34,30020,Data Engineer
4354,M,52,33050,Ingegnere
4355,M,31,10086,Ingegnere
4356,M,61,17021,Attore
4357,F,9,40061,Studente
4358,M,22,25123,Programmatore
4359,M,64,63100,Data Analyst
4360,F,49,17021,Data Scientis
4361,M,48,72022,Autista
4362,M,39,84066,Programmatore
4363,M,37,35031,Ingegnere
4364,M,47,80038,Atleta
4365,F,22,14100,Attore
4366,M,27,33050,Autista
4367,M,59,34149,Disoccupato
4368,M,23,26010,Programmatore
4369,M,35,21014,Data Engineer
4370,M,27,44121,Attore
4371,F,34,32030,Data Analyst
4372,M,19,27024,Programmatore
4373,M,60,20131,Avvocato
4374,M,29,80038,Data Analyst
4375,F,35,73020,Insegnante
4376,F,53,84066,Insegnante
4377,M,33,70026,Disoccupato
4378,M,14,14100,Studente
4379,M,47,30020,Data Analyst
4380,F,39,36012,Dirigente
4381,M,56,33050,Data Analyst
4382,M,45,21014,Atleta
4383,F,26,34149,Data Analyst
4384,M,49,00018,Disoccupato
4385,M,57,25043,Data Analyst
4386,M,28,45030,Insegnante
4387,F,58,09078,Data Analyst
4388,M,41,72022,Direttore
4389,M,47,67069,Data Analyst
4390,M,14,35031,Studente
4391,F,51,22076,Data Analyst
4392,M,9,35010,Studente
4393,M,43,83030,Data Analyst
4394,M,16,45030,Studente
4395,M,56,20020,Ricercatore
4396,M,55,20139,Dirigente
4397,M,64,61029,Data Analyst
4398,F,48,84070,Data Analyst
4399,F,61,35010,Data Analyst
4400,F,42,26100,Data Analyst
4401,M,46,44020,Data Analyst
4402,F,10,20139,Studente
4403,M,23,50055,Autista
4404,M,63,15067,Dirigente
4405,M,40,17021,Ingegnere
4406,M,14,71032,Studente
4407,M,48,22072,Data Analyst
4408,F,20,84070,Operaio
4409,M,47,21014,Ingegnere
4410,M,51,45100,Musicista
4411,M,51,15067,Data Analyst
4412,M,19,67069,Data Analyst
4413,M,55,45100,Architetto
4414,M,12,36012,Studente
4415,M,51,25123,Disoccupato
4416,M,28,28887,Data Analyst
4417,M,56,47030,Autista
4418,F,40,35031,Disoccupato
4419,F,56,00061,Avvocato
4420,M,50,24020,Autista
4421,M,25,41058,Disoccupato
4422,M,39,85024,Insegnante
4423,M,58,84066,Data Analyst
4424,M,49,72022,Data Engineer
4425,M,52,83030,Data Engineer
4426,M,22,09078,Programmatore
4427,M,25,21014,Disoccupato
4428,M,23,65027,Ingegnere
4429,M,9,32030,Studente
4430,F,42,85024,Disoccupato
4431,M,48,84070,Ingegnere
4432,M,46,84066,Avvocato
4433,M,63,47924,Disoccupato
4434,F,12,84066,Studente
4435,M,27,25043,Data Engineer
4436,M,23,28887,Avvocato
4437,F,27,33048,Insegnante
4438,M,25,00061,Disoccupato
4439,M,9,85024,Studente
4440,M,37,20139,Dirigente
4441,M,38,84070,Data Analyst
4442,M,56,32030,Autista
4443,M,31,10086,Operaio
4444,F,33,20131,Avvocato
4445,M,32,00125,Direttore
4446,M,44,36100,Atleta
4447,M,10,15077,Studente
4448,M,34,83030,Ingegnere
4449,M,60,01010,Avvocato
4450,M,54,00061,Autista
4451,M,13,26100,Studente
4452,F,50,34149,Data Engineer
4453,M,41,32030,Disoccupato
4454,M,39,33050,Impiegato
4455,M,21,87060,Data Engineer
4456,F,22,36100,Operaio
4457,M,43,63100,Ingegnere
4458,F,41,36012,Data Analyst
4459,M,9,44020,Studente
4460,M,63,33030,Ingegnere
4461,M,33,26100,Impiegato
4462,F,30,83030,Disoccupato
4463,M,62,27024,Data Engineer
4464,F,43,40061,Dirigente
4465,M,61,27024,Data Analyst
4466,M,25,76012,Infermiere
4467,F,20,45100,Ricercatore
4468,F,53,63100,Data Engineer
4469,F,47,35010,Avvocato
4470,M,20,14025,Avvocato
4471,M,32,03100,Ricercatore
4472,F,41,50055,Attore
4473,M,32,10126,Dirigente
4474,M,44,00153,Data Engineer
4475,M,52,44121,Data Analyst
4476,M,18,86020,Dirigente
4477,M,55,80038,Data Engineer
4478,M,16,35010,Studente
4479,M,12,73020,Studente
4480,M,32,17021,Disoccupato
4481,M,40,73020,Atleta
4482,F,51,14100,Dirigente
